datetime,SPY,cash,commission,total,returns,equity_curve,drawdown
2010-01-21,8507.452392578125,92510.42504577588,219.7000000000006,101017.877438354,-0.0016484626864418095,1.0101787743835406,0.01229534542847266
2010-01-22,8317.806243896484,92510.42504577588,219.7000000000006,100828.23128967236,-0.0018773523409000292,1.0082823128967242,0.014191806915289096
2010-01-25,8360.454559326172,92510.42504577588,219.7000000000006,100870.87960510205,0.0004229799023962588,1.008708796051021,0.013765323760992265
2010-01-26,8325.421905517578,92510.42504577588,219.7000000000006,100835.84695129345,-0.0003473019561813784,1.008358469512935,0.014115650299078242
2010-01-27,8365.02685546875,92510.42504577588,219.7000000000006,100875.45190124463,0.00039276657209308397,1.0087545190124467,0.013719600799566578
2010-01-28,8269.062805175781,92510.42504577588,219.7000000000006,100779.48785095166,-0.000951312221995404,1.007794878509517,0.014679241302496315
2010-01-29,8179.189300537109,92510.42504577588,219.7000000000006,100689.61434631298,-0.0008917837007823559,1.0068961434631303,0.015577976348883027
2010-02-01,8306.379699707031,92510.42504577588,219.7000000000006,100816.8047454829,0.0012631928327033748,1.0081680474548296,0.01430607235718373
2010-02-02,8406.916809082031,92510.42504577588,219.7000000000006,100917.3418548579,0.000997225706853344,1.0091734185485797,0.013300701263433634
2010-02-03,8365.02685546875,92510.42504577588,219.7000000000006,100875.45190124463,-0.00041509172599418775,1.008754519012447,0.013719600799566356
2010-02-04,8106.832122802734,92510.42504577588,219.7000000000006,100617.25716857861,-0.002559539786932352,1.0061725716857868,0.01630154812622653
2010-02-05,0.0,100615.9571685786,221.00000000000063,100615.9571685786,-1.2920248837922088e-05,1.0061595716857867,0.01631454812622657
2010-02-08,8064.9444580078125,92491.06784362743,222.30000000000064,100556.01230163524,-0.0005957789264273705,1.0055601230163531,0.01691399679566019
2010-02-09,8166.239929199219,92491.06784362743,222.30000000000064,100657.30777282665,0.0010073537014132494,1.006573077728267,0.01590104208374621
2010-02-10,8150.248718261719,92491.06784362743,222.30000000000064,100641.31656188915,-0.00015886785859198227,1.0064131656188922,0.016060954193121146
2010-02-11,8235.54916381836,92491.06784362743,222.30000000000064,100726.61700744579,0.0008475688561186967,1.0072661700744585,0.015207949737554793
2010-02-12,8228.692626953125,92491.06784362743,222.30000000000064,100719.76047058056,-6.807075496961801e-05,1.0071976047058062,0.01527651510620709
2010-02-16,8358.172607421875,92491.06784362743,222.30000000000064,100849.2404510493,0.0012855469459398527,1.0084924045104937,0.013981715301519593
2010-02-17,8397.776794433594,92491.06784362743,222.30000000000064,100888.84463806103,0.0003927068447375781,1.008888446380611,0.013585673431402379
2010-02-18,8447.283935546875,92491.06784362743,222.30000000000064,100938.3517791743,0.0004907097637096847,1.0093835177917438,0.01309060202026946
2010-02-19,8464.801788330078,92491.06784362743,222.30000000000064,100955.86963195751,0.00017355001814900461,1.009558696319576,0.01291542349243735
2010-02-22,8466.32308959961,92491.06784362743,222.30000000000064,100957.39093322704,1.5068972958998117e-05,1.0095739093322713,0.012900210479741991
2010-02-23,8363.5009765625,92491.06784362743,222.30000000000064,100854.56882018993,-0.0010184703872261336,1.0085456882019004,0.013928431610112924
2010-02-24,8440.428161621094,92491.06784362743,222.30000000000064,100931.49600524853,0.0007627535961780563,1.0093149600524862,0.013159159759527084
2010-02-25,8429.006958007812,92491.06784362743,222.30000000000064,100920.07480163524,-0.0001131579741242561,1.0092007480163534,0.013273371795659905
2010-02-26,8434.33609008789,92491.06784362743,222.30000000000064,100925.40393371532,5.2805470968531054e-05,1.0092540393371543,0.013220080474859008
2010-03-01,8521.923828125,92491.06784362743,222.30000000000064,101012.99167175243,0.000867846296603636,1.0101299167175253,0.012344203094488027
2010-03-02,8545.5322265625,92491.06784362743,222.30000000000064,101036.60007018993,0.00023371645613878833,1.0103660007019002,0.012108119110113114
2010-03-03,8553.152465820312,92491.06784362743,222.30000000000064,101044.22030944774,7.542058276421848e-05,1.0104422030944782,0.012031916717535118
2010-03-04,8579.04281616211,92491.06784362743,222.30000000000064,101070.11065978954,0.0002562279194446848,1.0107011065978961,0.011773013214117167
2010-03-05,8701.67007446289,92491.06784362743,222.30000000000064,101192.73791809032,0.0012132890475755609,1.0119273791809038,0.010546740631109497
2010-03-08,8703.192901611328,92491.06784362743,222.30000000000064,101194.26074523876,1.5048778991166856e-05,1.0119426074523883,0.010531512359625017
2010-03-09,8717.662811279297,92491.06784362743,222.30000000000064,101208.73065490673,0.0001429914064434712,1.012087306549068,0.010386813262945216
2010-03-10,8756.507110595703,92491.06784362743,222.30000000000064,101247.57495422314,0.0003838038385133302,1.0124757495422323,0.00999837026978101
2010-03-11,8793.063354492188,92491.06784362743,222.30000000000064,101284.13119811962,0.00036105797015895114,1.0128413119811972,0.009632807830816104
2010-03-12,8793.827819824219,92491.06784362743,222.30000000000064,101284.89566345165,7.54773055744451e-06,1.0128489566345176,0.009625163177495732
2010-03-15,8796.109771728516,92491.06784362743,222.30000000000064,101287.17761535595,2.2530031643430704e-05,1.0128717761535606,0.009602343658452694
2010-03-16,8866.181945800781,92491.06784362743,222.30000000000064,101357.24978942821,0.000691816829355929,1.0135724978942833,0.00890162191773003
2010-03-17,8918.73550415039,92491.06784362743,222.30000000000064,101409.80334777782,0.0005184982668609006,1.0140980334777794,0.008376086334233923
2010-03-18,8914.165496826172,92491.06784362743,222.30000000000064,101405.2333404536,-4.506474890353385e-05,1.014052333404537,0.008421786407476262
2010-03-19,8869.04525756836,92491.06784362743,222.30000000000064,101360.11310119579,-0.0004449498095066007,1.013601131011959,0.008872988800054271
2010-03-22,8916.459655761719,92491.06784362743,222.30000000000064,101407.52749938915,0.0004677816227969256,1.0140752749938926,0.008398844818120699
2010-03-23,8979.170227050781,92491.06784362743,222.30000000000064,101470.23807067821,0.0006184015411423438,1.0147023807067832,0.007771739105230102
2010-03-24,8935.578918457031,92491.06784362743,222.30000000000064,101426.64676208446,-0.00042959698747713215,1.0142664676208457,0.008207652191167591
2010-03-25,8921.048736572266,92491.06784362743,222.30000000000064,101412.1165801997,-0.00014325803276182825,1.014121165801998,0.008352954010015345
2010-03-26,8915.69595336914,92491.06784362743,222.30000000000064,101406.76379699657,-5.278248185358603e-05,1.0140676379699667,0.00840648184204662
2010-03-29,8972.28775024414,92491.06784362743,222.30000000000064,101463.35559387157,0.000558067280288066,1.0146335559387167,0.007840563873296569
2010-03-30,8978.404998779297,92491.06784362743,222.30000000000064,101469.47284240673,6.0290224971781825e-05,1.0146947284240682,0.007779391387945145
2010-03-31,8947.815704345703,92491.06784362743,222.30000000000064,101438.88354797314,-0.00030146302702394046,1.0143888354797321,0.008085284332281173
2010-04-01,9008.99887084961,92491.06784362743,222.30000000000064,101500.06671447704,0.0006031529958132609,1.0150006671447713,0.007473452667241975
2010-04-05,9082.415771484375,92491.06784362743,222.30000000000064,101573.4836151118,0.0007233187426496368,1.015734836151119,0.00673928366089438
2010-04-06,9103.829956054688,92491.06784362743,222.30000000000064,101594.89779968212,0.00021082455586007853,1.015948977996822,0.00652514181519126
2010-04-07,9051.824188232422,92491.06784362743,222.30000000000064,101542.89203185985,-0.0005118935000535396,1.0154289203185993,0.007045199493413978
2010-04-08,9083.177947998047,92491.06784362743,222.30000000000064,101574.24579162548,0.0003087735550784121,1.0157424579162555,0.006731661895757801
2010-04-09,9142.83447265625,92491.06784362743,222.30000000000064,101633.90231628368,0.0005873193957115497,1.0163390231628375,0.006135096649175775
2010-04-12,9157.361602783203,92491.06784362743,222.30000000000064,101648.42944641064,0.0001429358687985438,1.0164842944641073,0.0059898253479060415
2010-04-13,9164.244079589844,92491.06784362743,222.30000000000064,101655.31192321728,6.770863892469059e-05,1.0165531192321737,0.005921000579839575
2010-04-14,9268.254089355469,92491.06784362743,222.30000000000064,101759.3219329829,0.0010231635494284408,1.0175932193298298,0.004880900482183481
2010-04-15,9275.90103149414,92491.06784362743,222.30000000000064,101766.96887512157,7.514733779090399e-05,1.0176696887512164,0.0048044310607968654
2010-04-16,9128.299713134766,92491.06784362743,222.30000000000064,101619.3675567622,-0.0014503853263085897,1.0161936755676226,0.0062804442443906705
2010-04-19,9162.716674804688,92491.06784362743,222.30000000000064,101653.78451843212,0.00033868506070655613,1.0165378451843219,0.005936274627691418
2010-04-20,9244.548034667969,92491.06784362743,222.30000000000064,101735.6158782954,0.000805000622956964,1.0173561587829545,0.005117961029058815
2010-04-21,9227.721405029297,92491.06784362743,222.30000000000064,101718.78924865673,-0.0001653956629976694,1.0171878924865678,0.005286227325445481
2010-04-22,9255.252838134766,92491.06784362743,222.30000000000064,101746.3206817622,0.00027066221795224443,1.0174632068176224,0.005010912994390937
2010-04-23,9315.669250488281,92491.06784362743,222.30000000000064,101806.73709411571,0.0005937945662182198,1.0180673709411576,0.004406748870855681
2010-04-26,9280.49087524414,92491.06784362743,222.30000000000064,101771.55871887157,-0.0003455407397215948,1.0177155871887162,0.004758532623297063
2010-04-27,9061.000061035156,92491.06784362743,222.30000000000064,101552.06790466259,-0.0021567009189207287,1.0155206790466265,0.006953440765386842
2010-04-28,9129.828643798828,92491.06784362743,222.30000000000064,101620.89648742626,0.000677766432371385,1.0162089648742632,0.00626515493775015
2010-04-29,9243.017578125,92491.06784362743,222.30000000000064,101734.08542175243,0.0011138352271884422,1.0173408542175248,0.005133265594488456
2010-04-30,9086.24038696289,92491.06784362743,222.30000000000064,101577.30823059032,-0.0015410488088841712,1.0157730823059037,0.0067010375061096195
2010-05-03,9204.01611328125,92491.06784362743,222.30000000000064,101695.08395690868,0.0011594688653393526,1.0169508395690872,0.005523280242926143
2010-05-04,8987.580871582031,92491.06784362743,222.30000000000064,101478.64871520946,-0.002128276346090918,1.014786487152095,0.007687632659918231
2010-05-05,0.0,101477.34871520946,223.60000000000065,101477.34871520946,-1.2810576574096011e-05,1.014773487152095,0.007700632659918272
2010-05-06,8637.315368652344,92541.99796447704,224.90000000000066,101179.31333312938,-0.0029369646118415638,1.0117931333312942,0.010680986480719135
2010-05-07,0.0,101178.01333312938,226.20000000000067,101178.01333312938,-1.2848476206972492e-05,1.0117801333312941,0.010693986480719175
2010-05-10,8883.576202392578,92667.87849426219,227.50000000000068,101551.45469665476,0.003690933941308261,1.015514546966548,0.006959572845465223
2010-05-11,0.0,101550.15469665476,228.8000000000007,101550.15469665476,-1.2801392199501826e-05,1.015501546966548,0.006972572845465264
2010-05-12,8982.230377197266,92690.5142425532,230.1000000000007,101672.74461975046,0.0012071859807785135,1.0167274461975049,0.005746673614508424
2010-05-13,8870.573425292969,92690.5142425532,230.1000000000007,101561.08766784616,-0.0010981994468811651,1.015610876678462,0.0068632431335513555
2010-05-14,8709.972381591797,92690.5142425532,230.1000000000007,101400.48662414499,-0.0015813245740968762,1.0140048662414503,0.008469253570563051
2010-05-17,8714.559936523438,92690.5142425532,230.1000000000007,101405.07417907663,4.5241941970530775e-05,1.0140507417907665,0.008423378021246819
2010-05-18,8596.018981933594,92690.5142425532,230.1000000000007,101286.53322448679,-0.0011689844472724253,1.012865332244868,0.009608787567145338
2010-05-19,8547.074890136719,92690.5142425532,230.1000000000007,101237.58913268991,-0.0004832240796355247,1.0123758913268992,0.010098228485114102
2010-05-20,8224.341583251953,92690.5142425532,230.1000000000007,100914.85582580515,-0.0031878802098078696,1.0091485582580515,0.013325561553961807
2010-05-21,0.0,100913.55582580515,231.40000000000072,100913.55582580515,-1.2882146928405724e-05,1.0091355582580515,0.013338561553961847
2010-05-24,8237.34359741211,92567.84435729928,232.70000000000073,100805.1879547114,-0.001073868324299454,1.0080518795471138,0.014422240264899466
2010-05-25,8245.758056640625,92567.84435729928,232.70000000000073,100813.60241393991,8.347248191520329e-05,1.0081360241393988,0.01433809567261446
2010-05-26,8196.047973632812,92567.84435729928,232.70000000000073,100763.8923309321,-0.0004930890456994463,1.0076389233093208,0.014835196502692494
2010-05-27,8470.598602294922,92567.84435729928,232.70000000000073,101038.4429595942,0.002724692569044729,1.0103844295959419,0.012089690216071425
2010-05-28,0.0,101037.1429595942,234.00000000000074,101037.1429595942,-1.286638988018396e-05,1.0103714295959418,0.012102690216071466
2010-06-01,8223.576354980469,92671.5492889399,235.30000000000075,100895.12564392037,-0.0014055951258501453,1.0089512564392036,0.013522863372809724
2010-06-02,8437.712860107422,92671.5492889399,235.30000000000075,101109.26214904732,0.00212236719822001,1.011092621490473,0.01138149832154034
2010-06-03,0.0,101107.96214904732,236.60000000000076,101107.96214904732,-1.2857377972852468e-05,1.011079621490473,0.01139449832154038
2010-06-04,8169.280242919922,92639.88892517037,237.90000000000077,100809.16916809029,-0.002955187451177843,1.0080916916809026,0.01438242813111068
2010-06-07,0.0,100807.86916809028,239.20000000000078,100807.86916809028,-1.2895652357181042e-05,1.0080786916809026,0.014395428131110721
2010-06-08,8153.983306884766,92739.00401306099,240.5000000000008,100892.98731994575,0.0008443601928886935,1.0089298731994572,0.013544246612556154
2010-06-09,8110.390472412109,92739.00401306099,240.5000000000008,100849.3944854731,-0.00043207001428569036,1.0084939448547305,0.013980174957282765
2010-06-10,8347.472381591797,92739.00401306099,240.5000000000008,101086.47639465278,0.002350851092257633,1.0108647639465276,0.011609355865485727
2010-06-11,0.0,101085.17639465278,241.8000000000008,101085.17639465278,-1.2860276135562287e-05,1.0108517639465275,0.011622355865485767
2010-06-14,8375.001525878906,92695.87285461371,243.10000000000082,101070.87438049262,-0.0001414847821437082,1.010708743804926,0.01176537600708727
2010-06-15,8565.4296875,92695.87285461371,243.10000000000082,101261.30254211371,0.0018841052161495675,1.012613025421137,0.009861094390876346
2010-06-16,0.0,101260.00254211371,244.40000000000083,101260.00254211371,-1.2838073058185628e-05,1.012600025421137,0.009874094390876387
2010-06-17,8576.136016845703,92696.33147888129,245.70000000000084,101272.46749572699,0.0001230984920042033,1.0127246749572696,0.009749444854743716
2010-06-18,8585.43472290039,92696.33147888129,245.70000000000084,101281.76620178168,9.181869746655025e-05,1.0128176620178164,0.009656457794196882
2010-06-21,8560.84213256836,92696.33147888129,245.70000000000084,101257.17361144965,-0.00024281360065381286,1.0125717361144961,0.00990238369751717
2010-06-22,8419.454193115234,92696.33147888129,245.70000000000084,101115.78567199652,-0.0013963251630513263,1.0111578567199648,0.011316263092048473
2010-06-23,8393.334197998047,92696.33147888129,245.70000000000084,101089.66567687933,-0.00025831767951556284,1.010896656768793,0.011577463043220382
2010-06-24,8254.251098632812,92696.33147888129,245.70000000000084,100950.5825775141,-0.0013758389488575107,1.0095058257751406,0.012968294036872718
2010-06-25,8288.827514648438,92696.33147888129,245.70000000000084,100985.15899352972,0.0003425083355916847,1.009851589935297,0.012622529876716415
2010-06-28,8262.702941894531,92696.33147888129,245.70000000000084,100959.03442077582,-0.00025869714930670806,1.0095903442077578,0.012883775604255465
2010-06-29,8007.591247558594,92696.33147888129,245.70000000000084,100703.92272643988,-0.0025268832630934712,1.0070392272643984,0.015434892547614876
2010-06-30,0.0,100702.62272643988,247.00000000000085,100702.62272643988,-1.290912970230984e-05,1.0070262272643984,0.015447892547614916
2010-07-01,7896.168518066406,92769.80417175237,248.30000000000086,100665.97268981878,-0.0003639432184467939,1.0066597268981874,0.015814392913825914
2010-07-02,7853.1402587890625,92769.80417175237,248.30000000000086,100622.94443054144,-0.0004274359858412735,1.006229444305414,0.01624467550659925
2010-07-06,7904.624176025391,92769.80417175237,248.30000000000086,100674.42834777776,0.000511651865563012,1.0067442834777773,0.01572983633423597
2010-07-07,8153.5888671875,92769.80417175237,248.30000000000086,100923.39303893987,0.0024729685109516897,1.0092339303893985,0.013240189422614845
2010-07-08,0.0,100922.09303893987,249.60000000000088,100922.09303893987,-1.288105721442001e-05,1.0092209303893984,0.013253189422614886
2010-07-09,8295.745849609375,92686.5217987055,250.9000000000009,100982.26764831487,0.0005962481312369317,1.0098226764831484,0.01265144332886492
2010-07-12,8301.123809814453,92686.5217987055,250.9000000000009,100987.64560851995,5.325648086862422e-05,1.0098764560851992,0.012597663726814146
2010-07-13,8426.374053955078,92686.5217987055,250.9000000000009,101112.89585266057,0.001240253135776248,1.0111289585266054,0.011345161285407857
2010-07-14,8425.607299804688,92686.5217987055,250.9000000000009,101112.12909851018,-7.583148953660412e-06,1.0111212909851015,0.011352828826911798
2010-07-15,8427.910614013672,92686.5217987055,250.9000000000009,101114.43241271916,2.277980129106183e-05,1.0111443241271914,0.011329795684821953
2010-07-16,8195.852661132812,92686.5217987055,250.9000000000009,100882.3744598383,-0.0022950032685112864,1.0088237445983828,0.01365037521363055
2010-07-19,0.0,100881.0744598383,252.2000000000009,100881.0744598383,-1.288629462736779e-05,1.0088107445983827,0.01366337521363059
2010-07-20,8335.700988769531,92635.51405334416,253.5000000000009,100971.21504211369,0.0008935331305504057,1.0097121504211366,0.012761969390876704
2010-07-21,8227.356719970703,92635.51405334416,253.5000000000009,100862.87077331486,-0.0010730213432971203,1.0086287077331484,0.013845412078864916
2010-07-22,8411.006164550781,92635.51405334416,253.5000000000009,101046.52021789494,0.0018207834376717802,1.0104652021789493,0.012008917633063998
2010-07-23,0.0,101045.22021789494,254.80000000000092,101045.22021789494,-1.2865361392000452e-05,1.0104522021789493,0.012021917633064039
2010-07-26,8572.367858886719,92559.9137176508,256.10000000000093,101132.28157653751,0.0008616078865961718,1.011322815765375,0.011151304046638222
2010-07-27,8571.603393554688,92559.9137176508,256.10000000000093,101131.51711120548,-7.55906343763435e-06,1.0113151711120547,0.011158948699958593
2010-07-28,8516.275024414062,92559.9137176508,256.10000000000093,101076.18874206486,-0.0005470932378062177,1.0107618874206485,0.011712232391364763
2010-07-29,8474.78256225586,92559.9137176508,256.10000000000093,101034.69627990665,-0.0004105067936830409,1.0103469627990664,0.012127157012946865
2010-07-30,8473.24447631836,92559.9137176508,256.10000000000093,101033.15819396915,-1.5223344000947492e-05,1.0103315819396914,0.01214253787232189
2010-08-02,8664.580535888672,92559.9137176508,256.10000000000093,101224.49425353947,0.001893794700577267,1.0122449425353945,0.010229177276618762
2010-08-03,0.0,101223.19425353946,257.40000000000094,101223.19425353946,-1.2842741369922805e-05,1.0122319425353945,0.010242177276618802
2010-08-04,8680.717468261719,92598.80694274844,258.70000000000095,101279.52441101016,0.0005564945651646003,1.0127952441101014,0.009678875701911949
2010-08-05,8671.49429321289,92598.80694274844,258.70000000000095,101270.30123596133,-9.106653198132086e-05,1.012703012359613,0.009771107452400285
2010-08-06,8636.148071289062,92598.80694274844,258.70000000000095,101234.9550140375,-0.0003490285058150855,1.0123495501403748,0.01012456967163855
2010-08-09,8682.254791259766,92598.80694274844,258.70000000000095,101281.06173400821,0.00045544268740282945,1.0128106173400817,0.009663502471931595
2010-08-10,8635.382080078125,92598.80694274844,258.70000000000095,101234.18902282657,-0.00046279837887897024,1.0123418902282653,0.010132229583748043
2010-08-11,8398.710632324219,92598.80694274844,258.70000000000095,100997.51757507266,-0.0023378608554915914,1.0099751757507263,0.012498944061287043
2010-08-12,8347.222900390625,92598.80694274844,258.70000000000095,100946.02984313907,-0.0005097920540009238,1.0094602984313903,0.013013821380623014
2010-08-13,8322.637176513672,92598.80694274844,258.70000000000095,100921.44411926212,-0.0002435531532558599,1.0092144411926207,0.01325967861939259
2010-08-16,8318.793487548828,92598.80694274844,258.70000000000095,100917.60043029727,-3.8085948911970036e-05,1.0091760043029723,0.01329811550904103
2010-08-17,8420.99380493164,92598.80694274844,258.70000000000095,101019.80074768008,0.0010127105375776768,1.0101980074768004,0.012276112335212863
2010-08-18,8436.363983154297,92598.80694274844,258.70000000000095,101035.17092590274,0.00015215015382019637,1.0103517092590268,0.012122410552986462
2010-08-19,8289.598846435547,92598.80694274844,258.70000000000095,100888.40578918399,-0.0014526143260190638,1.0088840578918394,0.013590061920173868
2010-08-20,8262.702941894531,92598.80694274844,258.70000000000095,100861.50988464298,-0.00026659063874212574,1.0086150988464293,0.013859020965584001
2010-08-23,8231.199645996094,92598.80694274844,258.70000000000095,100830.00658874454,-0.0003123421009111338,1.008300065887445,0.014174053924568275
2010-08-24,8109.02099609375,92598.80694274844,258.70000000000095,100707.8279388422,-0.001211729067921996,1.0070782793884216,0.015395840423591656
2010-08-25,8140.526580810547,92598.80694274844,258.70000000000095,100739.33352355899,0.00031284146785415246,1.0073933352355895,0.015080784576423811
2010-08-26,8085.968017578125,92598.80694274844,258.70000000000095,100684.77496032657,-0.0005415815384530731,1.0068477496032653,0.01562637020874802
2010-08-27,8211.21826171875,92598.80694274844,258.70000000000095,100810.0252044672,0.00124398395080072,1.0081002520446716,0.01437386776734173
2010-08-30,8092.1142578125,92598.80694274844,258.70000000000095,100690.92120056094,-0.0011814698356108488,1.0069092120056091,0.015564907806404182
2010-08-31,8092.1142578125,92598.80694274844,258.70000000000095,100690.92120056094,0.0,1.0069092120056091,0.015564907806404182
2010-09-01,8334.164428710938,92598.80694274844,258.70000000000095,100932.97137145938,0.0024038927046492464,1.0093297137145936,0.013144406097419736
2010-09-02,0.0,100931.67137145938,260.00000000000097,100931.67137145938,-1.2879834828338765e-05,1.0093167137145935,0.013157406097419777
2010-09-03,8520.890045166016,92518.5969268793,261.300000000001,101039.48697204531,0.001068203856340988,1.0103948697204528,0.012079250091560523
2010-09-07,8424.838256835938,92518.5969268793,261.300000000001,100943.43518371524,-0.0009506361444279188,1.009434351837152,0.013039767974861283
2010-09-08,8484.00650024414,92518.5969268793,261.300000000001,101002.60342712344,0.0005861524654924288,1.0100260342712342,0.012448085540779141
2010-09-09,8523.193359375,92518.5969268793,261.300000000001,101041.7902862543,0.00038797870353057817,1.0104179028625428,0.012056216949470455
2010-09-10,8566.22314453125,92518.5969268793,261.300000000001,101084.82007141055,0.00042586127021637665,1.0108482007141053,0.011625919097908
2010-09-13,8661.505889892578,92518.5969268793,261.300000000001,101180.10281677188,0.0009426019188045753,1.0118010281677186,0.010673091644294752
2010-09-14,8656.128692626953,92518.5969268793,261.300000000001,101174.72561950625,-5.314480926510434e-05,1.0117472561950624,0.010726863616950855
2010-09-15,8689.168548583984,92518.5969268793,261.300000000001,101207.76547546328,0.00032656234800465533,1.0120776547546328,0.010396465057380455
2010-09-16,8686.864471435547,92518.5969268793,261.300000000001,101205.46139831484,-2.276581384452747e-05,1.0120546139831486,0.01041950582886475
2010-09-17,8690.109252929688,92518.5969268793,261.300000000001,101208.70617980899,3.206132800848138e-05,1.01208706179809,0.010387058013923367
2010-09-20,8822.980499267578,92518.5969268793,261.300000000001,101341.57742614688,0.0013128440363798788,1.013415774261469,0.009058345550544411
2010-09-21,8805.217742919922,92518.5969268793,261.300000000001,101323.81466979922,-0.00017527609890033435,1.0132381466979923,0.009235973114021023
2010-09-22,8761.954498291016,92518.5969268793,261.300000000001,101280.55142517031,-0.0004269800221191611,1.0128055142517032,0.009668605560310128
2010-09-23,8690.88134765625,92518.5969268793,261.300000000001,101209.47827453555,-0.0007017452969465543,1.0120947827453555,0.010379337066657834
2010-09-24,8870.105743408203,92518.5969268793,261.300000000001,101388.7026702875,0.0017708261993585328,1.013887026702875,0.0085870931091383
2010-09-27,0.0,101387.4026702875,262.600000000001,101387.4026702875,-1.2821941357987754e-05,1.013874026702875,0.00860009310913834
2010-09-28,8858.51821899414,92558.48578796328,263.900000000001,101417.00400695742,0.000291962668835577,1.0141700400695741,0.008304079742439185
2010-09-29,8843.067932128906,92558.48578796328,263.900000000001,101401.55372009218,-0.00015234414599918367,1.0140155372009219,0.008458582611091447
2010-09-30,8816.802978515625,92558.48578796328,263.900000000001,101375.2887664789,-0.00025901924230653517,1.013752887664789,0.008721232147224312
2010-10-01,8853.88412475586,92558.48578796328,263.900000000001,101412.36991271914,0.00036578091852002004,1.0141236991271914,0.008350420684821946
2010-10-04,8787.448120117188,92558.48578796328,263.900000000001,101345.93390808046,-0.0006551075050889033,1.0134593390808047,0.00901478073120865
2010-10-05,8964.35546875,92558.48578796328,263.900000000001,101522.84125671328,0.0017455791447269497,1.015228412567133,0.007245707244880384
2010-10-06,0.0,101521.54125671327,265.200000000001,101521.54125671327,-1.2805000174420655e-05,1.0152154125671329,0.007258707244880425
2010-10-07,8952.766418457031,92556.65788268983,266.500000000001,101509.42430114686,-0.0001193535422769898,1.0150942430114689,0.007379876800544416
2010-10-08,9002.980041503906,92556.65788268983,266.500000000001,101559.63792419374,0.0004946695678018642,1.0155963792419376,0.00687774057007573
2010-10-11,9011.479187011719,92556.65788268983,266.500000000001,101568.13706970155,8.36862525461779e-05,1.0156813706970158,0.006792749114997498
2010-10-12,9039.29214477539,92556.65788268983,266.500000000001,101595.95002746522,0.00027383546224335475,1.0159595002746526,0.006514619537360655
2010-10-13,9109.588623046875,92556.65788268983,266.500000000001,101666.24650573671,0.0006919220525274383,1.0166624650573675,0.005811654754645845
2010-10-14,9074.055480957031,92556.65788268983,266.500000000001,101630.71336364686,-0.0003495077600591534,1.016307133636469,0.006166986175544231
2010-10-15,9092.59033203125,92556.65788268983,266.500000000001,101649.24821472108,0.00018237450531222166,1.0164924821472112,0.005981637664802086
2010-10-18,9137.397766113281,92556.65788268983,266.500000000001,101694.05564880311,0.000440804382412896,1.0169405564880314,0.005533563323981916
2010-10-19,9017.657470703125,92556.65788268983,266.500000000001,101574.31535339296,-0.0011774561909859704,1.0157431535339299,0.00673096627808345
2010-10-20,9105.72738647461,92556.65788268983,266.500000000001,101662.38526916444,0.0008670490710676049,1.0166238526916447,0.005850267120368624
2010-10-21,9125.810241699219,92556.65788268983,266.500000000001,101682.46812438905,0.0001975445999169434,1.0168246812438906,0.005649438568122722
2010-10-22,9142.808532714844,92556.65788268983,266.500000000001,101699.46641540468,0.00016717032276236665,1.0169946641540468,0.005479455657966481
2010-10-25,9169.844055175781,92556.65788268983,266.500000000001,101726.50193786561,0.00026583740715513393,1.017265019378656,0.0052091004333572055
2010-10-26,9171.391296386719,92556.65788268983,266.500000000001,101728.04917907655,1.5209814369532282e-05,1.0172804917907654,0.005193628021247898
2010-10-27,9145.125579833984,92556.65788268983,266.500000000001,101701.78346252382,-0.0002581954216628324,1.017017834625238,0.005456285186775212
2010-10-28,9146.670532226562,92556.65788268983,266.500000000001,101703.3284149164,1.519100589963962e-05,1.0170332841491638,0.005440835662849475
2010-10-29,9153.621673583984,92556.65788268983,266.500000000001,101710.27955627382,6.834723568793777e-05,1.017102795562738,0.005371324249275222
2010-11-01,9156.713104248047,92556.65788268983,266.500000000001,101713.37098693788,3.039447612906976e-05,1.0171337098693787,0.005340409942634627
2010-11-02,9229.329681396484,92556.65788268983,266.500000000001,101785.98756408632,0.0007139334430059652,1.0178598756408632,0.004614244171150084
2010-11-03,9266.410827636719,92556.65788268983,266.500000000001,101823.06871032655,0.0003643050200490272,1.0182306871032656,0.004243432708747719
2010-11-04,9444.864654541016,92556.65788268983,266.500000000001,102001.52253723085,0.0017525873965944516,1.0200152253723085,0.0024588944397048174
2010-11-05,9480.399322509766,92556.65788268983,266.500000000001,102037.0572051996,0.00034837389761288584,1.020370572051996,0.0021035477600173103
2010-11-08,9462.631225585938,92556.65788268983,266.500000000001,102019.28910827577,-0.00017413376483499388,1.0201928910827578,0.0022812287292555133
2010-11-09,9394.649505615234,92556.65788268983,266.500000000001,101951.30738830507,-0.0006663614358118908,1.019513073883051,0.0029610459289624025
2010-11-10,9432.501220703125,92556.65788268983,266.500000000001,101989.15910339296,0.00037127248347812447,1.01989159103393,0.002582528778083404
2010-11-11,9396.968841552734,92556.65788268983,266.500000000001,101953.62672424257,-0.0003483936867678672,1.019536267242426,0.0029378525695873403
2010-11-12,9285.722351074219,92556.65788268983,266.500000000001,101842.38023376405,-0.001091147946893578,1.0184238023376408,0.004050317474372456
2010-11-15,9272.589874267578,92556.65788268983,266.500000000001,101829.24775695741,-0.00012894903650617628,1.0182924775695745,0.004181642242438777
